# t (s)	mx ()	my ()	mz ()	E_total (J)	E_demag (J)	E_exch (J)	B_effx (T)	B_effy (T)	B_effz (T)	B_demagx (T)	B_demagy (T)	B_demagz (T)	B_exchx (T)	B_exchy (T)	B_exchz (T)
1.0001132648847989e-10	0.00055240677	0.00032607664	1.0864644e-07	-7.4333526e-20	8.5982975e-20	-1.6031651e-19	1.4742818e-05	8.658331e-06	7.2977855e-09	-4.755704e-06	-2.9650691e-06	-3.2250682e-09	1.9498286e-05	1.1623335e-05	9.313226e-09
1.1000488381947425e-10	-0.00047280517	0.0009996492	7.243096e-07	-7.433381e-20	8.5982995e-20	-1.603168e-19	-1.2506314e-05	2.6746624e-05	4.177309e-08	4.4740555e-06	-8.3550985e-06	-1.556873e-08	-1.6980572e-05	3.5101624e-05	5.7742e-08
1.200107031050438e-10	-0.0028657068	-0.0028959147	4.2975703e-06	-7.433534e-20	8.598315e-20	-1.603185e-19	-7.6581455e-05	-7.708583e-05	2.4675683e-07	2.4290764e-05	2.5641348e-05	-9.8123564e-08	-0.00010087225	-0.00010272713	3.441237e-07
1.3001268855520913e-10	0.0055493945	-0.0032610681	2.5604344e-05	-7.434502e-20	8.5984e-20	-1.6032904e-19	0.00014752001	-8.762756e-05	1.4809339e-06	-4.983879e-05	2.5897374e-05	-5.854081e-07	0.00019735866	-0.000113525	2.0670705e-06
1.400002168741405e-10	0.011950396	0.02045134	0.00015350535	-7.440107e-20	8.5987906e-20	-1.6038898e-19	0.00032003765	0.0005451173	8.877105e-06	-9.866476e-05	-0.00017826958	-3.5134144e-06	0.00041870214	0.00072338694	1.23903155e-05
1.5000545425141292e-10	-0.04495174	-0.00024135505	0.00093699107	-7.4753734e-20	8.602297e-20	-1.607767e-19	-0.0011963594	-2.8396898e-06	5.3972493e-05	0.00039510799	1.7251878e-05	-2.1431231e-05	-0.0015914675	-2.0091553e-05	7.5403135e-05
1.6000943409339378e-10	-0.01923695	-0.1276548	0.006215192	-7.709388e-20	8.600801e-20	-1.6310187e-19	-0.0005195198	-0.0033902763	0.00034888572	0.00013161992	0.0010933573	-0.00014159776	-0.0006511399	-0.004483633	0.0004904838
1.700146698549249e-10	0.28307897	0.30043957	0.07547007	-1.03335376e-19	7.682851e-20	-1.8016389e-19	0.0068378565	0.0076031024	0.0029227359	-0.0024176806	-0.0026529795	-0.0016733443	0.009255537	0.010256082	0.004596081
1.8001312347838156e-10	-0.06517653	0.39670485	0.26718315	-1.3536214e-19	5.392212e-20	-1.8928428e-19	-0.00082812173	0.008602869	0.004998413	0.00062256143	-0.0033535343	-0.0058426624	-0.001450683	0.011956402	0.010841075
1.9001208985480029e-10	-0.52556264	0.24176252	0.16821086	-1.7014398e-19	3.7759913e-20	-2.0790389e-19	-0.0120199425	0.0052497513	0.0013425713	0.0045973966	-0.0021057506	-0.003658759	-0.016617337	0.007355502	0.00500133
2.000005504063107e-10	-0.4591189	0.4596787	0.010628924	-1.8228272e-19	2.7883483e-20	-2.1016619e-19	-0.010050309	0.010085747	6.21074e-05	0.0040016095	-0.004007175	-0.00023040659	-0.014051918	0.014092921	0.00029251375
2.100085737179463e-10	-0.22136696	0.23314169	0.00052461744	-1.8596103e-19	2.3926618e-20	-2.0988765e-19	-0.0047356905	0.004989077	2.108296e-06	0.0019717948	-0.002077267	-1.1362354e-05	-0.0067074853	0.007066343	1.347065e-05
2.2000473519952464e-10	0.0078106653	-0.008253604	4.4412252e-05	-1.8884603e-19	2.1318288e-20	-2.1016432e-19	0.00037158284	-0.0003927923	1.8975697e-07	8.065019e-06	-8.618611e-06	-9.534997e-07	0.00036351802	-0.0003841743	1.1431985e-06
2.300090180060413e-10	0.12054922	-0.12741002	2.6705899e-05	-1.8957236e-19	2.0890412e-20	-2.1046277e-19	0.0028687539	-0.003032666	2.3888424e-07	-0.00096137135	0.0010161628	-5.7625584e-07	0.0038301237	-0.0040488285	8.1479084e-07
2.400045947625913e-10	0.15824252	-0.16731547	1.9855137e-05	-1.8966038e-19	2.0919015e-20	-2.1057939e-19	0.0037007001	-0.0039136526	1.3405224e-07	-0.0012860508	0.0013599177	-4.2951433e-07	0.00498675	-0.0052735703	5.6345016e-07
2.5001049386127745e-10	0.16911	-0.17886546	1.689754e-05	-1.8966799e-19	2.0946149e-20	-2.1061412e-19	0.0039402116	-0.00416832	8.626375e-08	-0.0013797187	0.0014594563	-3.6577694e-07	0.005319931	-0.0056277765	4.521571e-07
2.600146507457895e-10	0.17204545	-0.18202622	1.6023841e-05	-1.8966857e-19	2.0955104e-20	-2.1062367e-19	0.0040048496	-0.004238001	7.2293915e-08	-0.0014050319	0.0014866916	-3.4680124e-07	0.0054098805	-0.005724693	4.1921157e-07
2.70003469613396e-10	0.17280352	-0.1828833	1.5854836e-05	-1.8966862e-19	2.0957593e-20	-2.1062623e-19	0.0040215086	-0.0042569167	6.8335794e-08	-0.0014115783	0.0014940687	-3.4354161e-07	0.005433087	-0.0057509854	4.11761e-07
2.800027018032191e-10	0.17298235	-0.18312773	1.583522e-05	-1.896686e-19	2.0958257e-20	-2.1062689e-19	0.0040254113	-0.0042623375	6.7055225e-08	-0.0014131318	0.001496165	-3.4307595e-07	0.005438544	-0.0057585025	4.1013118e-07
2.9000962237174827e-10	0.17300871	-0.18321079	1.5903122e-05	-1.8966862e-19	2.0958432e-20	-2.1062707e-19	0.0040259557	-0.0042641987	6.7811925e-08	-0.0014133712	0.0014968694	-3.4435652e-07	0.005439327	-0.0057610674	4.1211024e-07
3.000027139100519e-10	0.17299509	-0.18325168	1.5992153e-05	-1.8966862e-19	2.095848e-20	-2.106271e-19	0.004025618	-0.0042651356	6.769551e-08	-0.0014132657	0.0014972106	-3.4621917e-07	0.0054388847	-0.0057623456	4.1385647e-07
3.1000851199999376e-10	0.17297083	-0.18328167	1.6063075e-05	-1.8966862e-19	2.0958492e-20	-2.106271e-19	0.0040250486	-0.0042658322	6.752089e-08	-0.0014130687	0.0014974581	-3.4749974e-07	0.0054381173	-0.0057632904	4.1513704e-07
3.200167051888005e-10	0.17294374	-0.18330897	1.615814e-05	-1.8966862e-19	2.0958493e-20	-2.1062712e-19	0.004024413	-0.0042664674	6.8277586e-08	-0.0014128475	0.0014976821	-3.5006087e-07	0.0054372605	-0.00576415	4.1804742e-07
3.300032598140081e-10	0.17291588	-0.18333562	1.623208e-05	-1.8966862e-19	2.0958497e-20	-2.1062712e-19	0.004023765	-0.0042670905	6.885966e-08	-0.0014126188	0.0014979	-3.5157427e-07	0.0054363837	-0.0057649906	4.1991007e-07
3.4000268055749317e-10	0.17288765	-0.18336226	1.632111e-05	-1.8966862e-19	2.0958498e-20	-2.1062712e-19	0.004023104	-0.0042677126	6.91507e-08	-0.001412388	0.001498118	-3.533205e-07	0.0054354924	-0.005765831	4.223548e-07
3.5000104147068015e-10	0.17285912	-0.18338896	1.6416176e-05	-1.8966859e-19	2.0958498e-20	-2.106271e-19	0.004022439	-0.004268334	6.984919e-08	-0.001412155	0.0014983364	-3.5547419e-07	0.0054345923	-0.005766671	4.2514876e-07
3.600022887202347e-10	0.17283046	-0.18341576	1.648257e-05	-1.8966862e-19	2.0958501e-20	-2.1062712e-19	0.0040217703	-0.00426896	6.9790985e-08	-0.0014119204	0.0014985555	-3.5692938e-07	0.0054336907	-0.0057675163	4.2677857e-07
3.7000632540173925e-10	0.17280163	-0.18344271	1.6571601e-05	-1.8966864e-19	2.09585e-20	-2.1062712e-19	0.004021098	-0.0042695906	7.025665e-08	-0.0014116849	0.0014987763	-3.587338e-07	0.005432784	-0.005768367	4.2840838e-07
3.8000591214355526e-10	0.17277269	-0.18346968	1.6651577e-05	-1.8966864e-19	2.0958505e-20	-2.1062713e-19	0.004020421	-0.0042702225	7.037306e-08	-0.0014114478	0.0014989973	-3.6059646e-07	0.00543187	-0.0057692197	4.3050386e-07
3.900116678655693e-10	0.17274354	-0.18349692	1.6754186e-05	-1.8966862e-19	2.0958501e-20	-2.1062712e-19	0.0040197433	-0.0042708586	7.037306e-08	-0.0014112087	0.0014992203	-3.6275014e-07	0.0054309512	-0.0057700793	4.3341424e-07
4.0000228036229817e-10	0.17271428	-0.18352422	1.6841708e-05	-1.896686e-19	2.0958501e-20	-2.1062712e-19	0.0040190564	-0.004271497	7.136259e-08	-0.0014109693	0.0014994435	-3.647292e-07	0.005430026	-0.0057709403	4.362082e-07
4.1000491869982886e-10	0.17268476	-0.1835517	1.694281e-05	-1.8966864e-19	2.0958505e-20	-2.1062713e-19	0.0040183715	-0.004272138	7.147901e-08	-0.0014107279	0.0014996681	-3.6653364e-07	0.0054290993	-0.0057718065	4.384201e-07
4.2000648251658174e-10	0.17265525	-0.18357936	1.7010712e-05	-1.8966864e-19	2.0958505e-20	-2.1062712e-19	0.0040176804	-0.004272784	7.1770046e-08	-0.0014104862	0.001499895	-3.6810525e-07	0.005428167	-0.005772679	4.3970067e-07
4.300107300565938e-10	0.17262553	-0.18360719	1.7096725e-05	-1.8966865e-19	2.0958506e-20	-2.1062716e-19	0.004016989	-0.0042734356	7.235212e-08	-0.0014102431	0.0015001222	-3.7025893e-07	0.005427231	-0.0057735574	4.4261105e-07
4.400113583469059e-10	0.17259564	-0.18363509	1.7196317e-05	-1.8966861e-19	2.0958508e-20	-2.1062712e-19	0.004016289	-0.0042740856	7.200288e-08	-0.0014099985	0.0015003507	-3.722962e-07	0.0054262877	-0.0057744356	4.4435728e-07
4.5001252881568036e-10	0.17256549	-0.18366306	1.7283837e-05	-1.8966862e-19	2.0958508e-20	-2.1062713e-19	0.004015585	-0.004274739	7.287599e-08	-0.0014097514	0.0015005798	-3.7427526e-07	0.005425337	-0.005775319	4.4703484e-07
4.60006797233514e-10	0.17253533	-0.18369125	1.7371358e-05	-1.8966862e-19	2.0958513e-20	-2.1062716e-19	0.004014881	-0.004275398	7.339986e-08	-0.0014095046	0.0015008105	-3.7625432e-07	0.005424385	-0.005776209	4.4959597e-07
4.700092879572822e-10	0.1725049	-0.1837196	1.7466424e-05	-1.8966862e-19	2.095851e-20	-2.1062713e-19	0.004014173	-0.00427606	7.485505e-08	-0.0014092557	0.0015010425	-3.7782593e-07	0.0054234285	-0.0057771024	4.528556e-07
4.800030487129627e-10	0.17247437	-0.18374802	1.7563e-05	-1.8966862e-19	2.0958513e-20	-2.1062713e-19	0.004013458	-0.0042767245	7.473864e-08	-0.0014090057	0.0015012752	-3.8032886e-07	0.0054224646	-0.0057779998	4.5495108e-07
4.900037266715467e-10	0.17244355	-0.18377659	1.7647502e-05	-1.8966862e-19	2.0958514e-20	-2.1062713e-19	0.0040127398	-0.0042773928	7.357448e-08	-0.0014087536	0.0015015088	-3.820751e-07	0.0054214937	-0.005778901	4.5576598e-07
5e-10	0.17241259	-0.18380524	1.7742568e-05	-1.896686e-19	2.0958514e-20	-2.1062716e-19	0.004012017	-0.0042780624	7.514609e-08	-0.0014085001	0.0015017433	-3.837631e-07	0.0054205176	-0.0057798056	4.590256e-07
