# t (s)	mx ()	my ()	mz ()	E_total (J)	E_demag (J)	E_exch (J)	B_effx (T)	B_effy (T)	B_effz (T)	B_demagx (T)	B_demagy (T)	B_demagz (T)	B_exchx (T)	B_exchy (T)	B_exchz (T)
6.250850224421158e-11	-0.26826075	-0.116929814	-0.07137618	1.2765941e-20	1.2689564e-20	7.6377765e-23	0.002301828	0.0010075772	0.0015385309	0.0023018278	0.0010075772	0.0015385309	-1.364242e-12	-9.094947e-13	-7.275958e-12
6.500258209159346e-11	-0.19960757	-0.10854443	-0.030232605	1.1501928e-20	1.1425331e-20	7.659679e-23	0.0017134732	0.00093506364	0.00065165205	0.0017134732	0.0009350637	0.0006516518	-5.002221e-12	4.5474735e-13	7.275958e-12
6.751026050230357e-11	-0.14772317	-0.08762893	-0.012768668	1.10542785e-20	1.0975557e-20	7.8722834e-23	0.0012683461	0.0007548149	0.00027521467	0.0012683461	0.0007548149	0.0002752146	1.364242e-12	2.728484e-12	1.4551915e-11
7.00049784844523e-11	-0.108833194	-0.06692435	-0.0054800385	1.0842245e-20	1.0762098e-20	8.014776e-23	0.0009345291	0.0005764515	0.00011811481	0.000934529	0.0005764514	0.00011811484	-9.094947e-13	-9.094947e-13	7.275958e-12
7.251168160491722e-11	-0.079471685	-0.04963906	-0.0024138694	1.0727593e-20	1.0646597e-20	8.099675e-23	0.00068243773	0.00042756152	5.2026997e-05	0.0006824378	0.00042756152	5.2026997e-05	0	-4.092726e-12	-7.275958e-12
7.50083484051285e-11	-0.057705346	-0.036300696	-0.0011389978	1.0664978e-20	1.0583529e-20	8.144883e-23	0.000495537	0.00031267284	2.4549227e-05	0.00049553695	0.0003126728	2.4549197e-05	-1.364242e-12	9.094947e-13	-7.275958e-12
7.750017674701859e-11	-0.041690778	-0.026320832	-0.00060721685	1.0631044e-20	1.054935e-20	8.169409e-23	0.0003580179	0.00022671225	1.3087818e-05	0.00035801792	0.00022671225	1.3087818e-05	-5.9117156e-12	1.5916157e-12	0
8.001211232179348e-11	-0.029909726	-0.018923651	-0.00038389955	1.0612797e-20	1.0530966e-20	8.1830334e-23	0.00025685038	0.00016299704	8.27451e-06	0.00025685036	0.00016299704	8.274568e-06	-2.2737368e-12	2.2737368e-12	0
8.250053267879379e-11	-0.021454558	-0.013594785	-0.00029183755	1.0603289e-20	1.052138e-20	8.190919e-23	0.00018424247	0.00011709678	6.2903855e-06	0.00018424245	0.00011709678	6.2903855e-06	3.637979e-12	2.5011104e-12	0
8.500529776324708e-11	-0.015319124	-0.009719342	-0.000253143	1.05982985e-20	1.0516339e-20	8.195975e-23	0.00013155448	8.371651e-05	5.456386e-06	0.00013155448	8.371651e-05	5.456386e-06	-1.364242e-12	-4.5474735e-13	7.275958e-12
8.75084651327955e-11	-0.010921381	-0.00693722	-0.00023695808	1.0595721e-20	1.0513724e-20	8.199649e-23	9.3788745e-05	5.9752732e-05	5.1075476e-06	9.378875e-05	5.975273e-05	5.1075476e-06	-3.1832315e-12	-3.4106051e-12	0
9.000160980973542e-11	-0.007786835	-0.0049516703	-0.00023009298	1.0594392e-20	1.0512367e-20	8.202511e-23	6.687066e-05	4.265049e-05	4.9592927e-06	6.687065e-05	4.265049e-05	4.959351e-06	-2.728484e-12	-2.728484e-12	0
9.25039932597192e-11	-0.005539882	-0.0035267118	-0.00022704276	1.05937005e-20	1.051165e-20	8.205071e-23	4.757465e-05	3.037672e-05	4.8936345e-06	4.7574646e-05	3.0376716e-05	4.8936927e-06	4.5474735e-12	-1.1368684e-12	-1.4551915e-11
9.500682306677397e-11	-0.0039384337	-0.0025099502	-0.00022557736	1.05933394e-20	1.0511265e-20	8.2074717e-23	3.3822165e-05	2.161874e-05	4.862086e-06	3.3822173e-05	2.161874e-05	4.862086e-06	-1.364242e-12	-1.8189894e-12	0
9.751013658303802e-11	-0.0027984306	-0.0017853507	-0.00022476213	1.0593145e-20	1.0511047e-20	8.2097095e-23	2.4032055e-05	1.5377933e-05	4.8446236e-06	2.4032057e-05	1.5377947e-05	4.8445654e-06	-5.002221e-12	-2.046363e-12	0
1e-10	-0.0019913926	-0.0012718394	-0.00022421438	1.05930365e-20	1.0510917e-20	8.2119095e-23	1.7101727e-05	1.0954709e-05	4.8327493e-06	1.7101716e-05	1.0954705e-05	4.8327493e-06	1.364242e-12	1.8189894e-12	1.4551915e-11
